mode,iSub,iSession,iTrial,text,un_pro,un_pro_items,un_pro_count,unprocessed_category,n_constraints,matched_rules,A,b,fidelity,fidelity_status,style_tags
region,218,4,160,脖子和尾巴都较短，明显短于头。,['明显短于头'],明显短于头,1,other_unparsed,2,['general_case'],"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,"['direct_absolute', 'comparison']"
region,218,4,167,脖子和尾巴都较短，明显短于腿。,['明显短于腿'],明显短于腿,1,other_unparsed,2,['general_case'],"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,"['direct_absolute', 'comparison']"
region,218,4,168,尾巴明显长于脖子，且长于腿。,['且长于腿'],且长于腿,1,other_unparsed,1,['comparison'],"[[1.0, 0.0, 0.0, -1.0]]",[-0.0],1.0,ok,"['direct_absolute', 'comparison']"
region,218,4,198,脖子和尾巴都明显长于腿。,['脖子和尾巴都明显长于腿'],脖子和尾巴都明显长于腿,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,218,4,199,尾巴明显长于头，且长于脖子和腿。,['且长于脖子和腿'],且长于脖子和腿,1,other_unparsed,1,['comparison'],"[[0.0, 1.0, 0.0, -1.0]]",[-0.0],1.0,ok,"['direct_absolute', 'comparison']"
region,218,4,235,脖子短于尾巴，且短于腿。,['且短于腿'],且短于腿,1,other_unparsed,1,['comparison'],"[[1.0, 0.0, 0.0, -1.0]]",[-0.0],1.0,ok,"['direct_absolute', 'comparison']"
region,218,4,282,尾巴明显长于其余三部位。,['尾巴明显长于其余三部位'],尾巴明显长于其余三部位,1,other_reference,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,218,4,283,头明显长于其余三部位。,['头明显长于其余三部位'],头明显长于其余三部位,1,other_reference,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,218,4,311,尾巴明显长于其余三部位。,['尾巴明显长于其余三部位'],尾巴明显长于其余三部位,1,other_reference,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,218,4,312,脖子和尾巴明显短于其余部位。,['脖子和尾巴明显短于其余部位'],脖子和尾巴明显短于其余部位,1,other_reference,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,218,4,314,腿略短于其余三部位。,['腿略短于其余三部位'],腿略短于其余三部位,1,other_reference,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,219,1,63,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,69,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,75,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,76,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,78,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,84,头比较大。,['头比较大'],头比较大,1,other_unparsed,0,[],[],[],,unsupported,['comparison']
region,219,1,93,头和尾巴。,['头和尾巴'],头和尾巴,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,1,98,比较均衡，头有点儿短。,['比较均衡'],比较均衡,1,global_balance,1,['general_case'],"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,219,1,102,头长，脖子短，腿还行。,['腿还行'],腿还行,1,other_unparsed,2,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[-0.5, 0.5]",1.0,ok,['direct_absolute']
region,219,1,107,头还行，腿很短。,['头还行'],头还行,1,other_unparsed,1,['general_case'],"[[0.0, 0.0, 1.0, 0.0]]",[0.5],1.0,ok,['direct_absolute']
region,219,1,124,头和尾巴。,['头和尾巴'],头和尾巴,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,1,160,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,189,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,195,都比较均衡，脖子和尾巴短。,['都比较均衡'],都比较均衡,1,global_balance,2,['general_case'],"[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",0.0,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,219,1,221,比较均衡，尾巴有点长。,['比较均衡'],比较均衡,1,global_balance,1,['general_case'],"[[0.0, 0.0, 0.0, -1.0]]",[-0.5],1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,219,1,256,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,264,比较均衡，脖子有点儿短。,['比较均衡'],比较均衡,1,global_balance,1,['general_case'],"[[1.0, 0.0, 0.0, 0.0]]",[0.5],0.0,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,219,1,283,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,289,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,290,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,291,比较均衡，脖子短。,['比较均衡'],比较均衡,1,global_balance,1,['general_case'],"[[1.0, 0.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,219,1,303,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,1,309,头和尾巴。,['头和尾巴'],头和尾巴,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,1,316,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,2,13,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,2,23,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,2,49,均衡。,['均衡'],均衡,1,global_balance,0,[],[],[],,unsupported,['equality']
region,219,2,104,均衡。,['均衡'],均衡,1,global_balance,0,[],[],[],,unsupported,['equality']
region,219,2,123,均衡。,['均衡'],均衡,1,global_balance,0,[],[],[],,unsupported,['equality']
region,219,2,167,脖子、尾巴都。,['脖子、尾巴都'],脖子、尾巴都,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,2,183,脖子和尾巴都。,['脖子和尾巴都'],脖子和尾巴都,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,2,208,脖子。,['脖子'],脖子,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,3,3,头和尾巴明显比脖子和腿长。,['头和尾巴明显比脖子和腿长'],头和尾巴明显比脖子和腿长,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
region,219,3,8,头是最长，明显比腿长很多。,['明显比腿长很多'],明显比腿长很多,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,219,3,23,四个部位都中等，比较均匀。,['比较均匀'],比较均匀,1,global_balance,8,['universal_quantifier'],"[[-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0]]","[-0.25, 0.75, -0.25, 0.75, -0.25, 0.75, -0.25, 0.75]",0.875,mismatch,"['direct_absolute', 'comparison', 'equality']"
region,219,3,50,头和脖子很小。,['头和脖子很小'],头和脖子很小,1,vague_size,0,[],[],[],,unsupported,['other']
region,219,3,97,选错了。,['选错了'],选错了,1,meta_or_uncertain,0,[],[],[],,meta,['meta']
region,219,3,100,脖子和腿偏短，其他偏长，没有很长。,['没有很长'],没有很长,1,other_unparsed,4,"['general_case', 'complement']","[[1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, 0.5, -0.5, -0.5]",1.0,ok,"['direct_absolute', 'negation']"
region,219,3,102,头和腿很短，其他很长，特别是尾巴。,['特别是尾巴'],特别是尾巴,1,other_unparsed,4,"['general_case', 'complement']","[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[0.5, 0.5, -0.5, -0.5]",1.0,ok,['direct_absolute']
region,219,3,137,选错了。,['选错了'],选错了,1,meta_or_uncertain,0,[],[],[],,meta,['meta']
region,219,3,207,比较均衡，头有点短。,['比较均衡'],比较均衡,1,global_balance,1,['general_case'],"[[0.0, 1.0, 0.0, 0.0]]",[0.5],1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,219,3,234,稍微短。,['稍微短'],稍微短,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,219,3,235,稍微短。,['稍微短'],稍微短,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,219,3,237,稍微短。,['稍微短'],稍微短,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,219,3,243,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,3,246,头位呀。,['头位呀'],头位呀,1,other_unparsed,0,[],[],[],,unsupported,['other']
region,219,3,262,都中等。,['都中等'],都中等,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,219,3,280,都不长，比较均衡。,"['都不长', '比较均衡']",都不长；比较均衡,2,global_balance,0,[],[],[],,unsupported,"['direct_absolute', 'comparison', 'equality', 'negation']"
region,219,3,287,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,3,297,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,219,3,298,比较均衡。,['比较均衡'],比较均衡,1,global_balance,0,[],[],[],,unsupported,"['comparison', 'equality']"
region,220,1,2,头超长，尾巴超长，脖子较短，腿中等，躯干长度的一半。,['躯干长度的一半'],躯干长度的一半,1,body_geometry,5,"['general_case', 'general_case', 'general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[-0.5, -0.5, 0.5, -0.25, 0.75]",1.0,ok,"['direct_absolute', 'body_ref']"
region,220,1,46,头最长，四个都不一样长。,['四个都不一样长'],四个都不一样长,1,disjoint_inequality,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, -1.0, 0.0, 1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'equality', 'negation']"
region,220,1,47,头和脖子一样长，比腿和尾巴都长。,['比腿和尾巴都长'],比腿和尾巴都长,1,other_unparsed,2,['equality'],"[[-1.0, 1.0, 0.0, 0.0], [1.0, -1.0, 0.0, 0.0]]","[0.1, 0.1]",1.0,ok,"['direct_absolute', 'comparison', 'equality']"
region,220,1,49,头、脖子、尾巴都很长，且长度差不多。,['且长度差不多'],且长度差不多,1,global_balance,3,['general_case'],"[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5, -0.5]",1.0,ok,"['direct_absolute', 'equality']"
region,220,1,67,头长，腿中腿差不多，腿中等长，脖子和尾巴短。,['腿中腿差不多'],腿中腿差不多,1,global_balance,5,"['general_case', 'general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, -0.25, 0.75, 0.5, 0.5]",1.0,ok,"['direct_absolute', 'equality']"
region,220,1,68,头、尾巴和腿长，头和尾巴，脖子、尾巴和腿长，头短。,['头和尾巴'],头和尾巴,1,other_unparsed,5,"['general_case', 'general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0]]","[-0.5, -0.5, -0.5, -0.5, 0.5]",0.8571428571428571,mismatch,['direct_absolute']
region,220,1,71,头和脖子一样长，腿最短，尾巴中等，较短。,['较短'],较短,1,other_unparsed,7,"['equality', 'superlative', 'superlative', 'superlative', 'general_case']","[[-1.0, 1.0, 0.0, 0.0], [1.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0]]","[0.1, 0.1, -0.0, -0.0, -0.0, -0.25, 0.75]",1.0,ok,"['direct_absolute', 'superlative', 'equality']"
region,220,1,89,头、腿和尾巴都比脖子长，脖子最短。,['头、腿和尾巴都比脖子长'],头、腿和尾巴都比脖子长,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[1.0, -1.0, 0.0, 0.0], [1.0, 0.0, -1.0, 0.0], [1.0, 0.0, 0.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,220,1,92,头和尾巴一样短，脖子和腿最长，且一样长。,['且一样长'],且一样长,1,other_unparsed,5,"['equality', 'superlative', 'superlative', 'superlative']","[[0.0, 1.0, 0.0, -1.0], [0.0, -1.0, 0.0, 1.0], [1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0]]","[0.1, 0.1, -0.0, -0.0, -0.0]",0.5,mismatch,"['direct_absolute', 'superlative', 'equality']"
region,220,1,111,头长，脖子，尾巴和腿短。,['脖子'],脖子,1,other_unparsed,3,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, 1.0, 0.0]]","[-0.5, 0.5, 0.5]",1.0,ok,['direct_absolute']
region,220,1,135,脖子和腿，最长头和尾巴最短。,['脖子和腿'],脖子和腿,1,other_unparsed,2,['general_case'],"[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[0.5, 0.5]",1.0,ok,"['direct_absolute', 'superlative']"
region,220,1,216,脖子、尾巴和头，腿长稍短。,['脖子、尾巴和头'],脖子、尾巴和头,1,other_unparsed,1,['general_case'],"[[0.0, 0.0, 1.0, 0.0]]",[0.5],0.0,mismatch,['direct_absolute']
region,220,1,225,头、腿和尾巴都是脖子长度的至少两倍。,['头、腿和尾巴都是脖子长度的至少两倍'],头、腿和尾巴都是脖子长度的至少两倍,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,220,1,226,头、脖子和腿都是尾巴长度的至少两倍。,['头、脖子和腿都是尾巴长度的至少两倍'],头、脖子和腿都是尾巴长度的至少两倍,1,other_unparsed,0,[],[],[],,unsupported,['direct_absolute']
region,220,1,227,腿最长，脖子和尾巴中等，比腿稍微短一点点，头短。,['比腿稍微短一点点'],比腿稍微短一点点,1,other_unparsed,8,"['superlative', 'superlative', 'superlative', 'general_case', 'general_case']","[[1.0, 0.0, -1.0, 0.0], [0.0, 1.0, -1.0, 0.0], [0.0, 0.0, -1.0, 1.0], [-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 0.0]]","[-0.0, -0.0, -0.0, -0.25, 0.75, -0.25, 0.75, 0.5]",1.0,ok,"['direct_absolute', 'superlative', 'comparison']"
region,220,1,253,头、脖子长，腿中等，较短，尾巴短。,['较短'],较短,1,other_unparsed,5,"['general_case', 'general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 1.0]]","[-0.5, -0.5, -0.25, 0.75, 0.5]",1.0,ok,['direct_absolute']
region,220,1,256,腿和尾巴长，脖子和头中。,['脖子和头中'],脖子和头中,1,other_unparsed,2,['general_case'],"[[0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.5, -0.5]",1.0,ok,['direct_absolute']
region,220,2,6,头短，尾巴短，脖子和腿差不多长，都是中等长度。,['都是中等长度'],都是中等长度,1,other_unparsed,4,"['general_case', 'general_case', 'equality']","[[0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [1.0, 0.0, -1.0, 0.0], [-1.0, 0.0, 1.0, 0.0]]","[0.5, 0.5, 0.1, 0.1]",0.6666666666666666,mismatch,"['direct_absolute', 'equality']"
region,220,2,30,尾巴和脖子中等，头和腿。,['头和腿'],头和腿,1,other_unparsed,4,['general_case'],"[[0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0], [-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[-0.25, 0.75, -0.25, 0.75]",0.75,mismatch,['direct_absolute']
region,220,2,36,头和脖子中等，较短，尾巴短，腿较长。,['较短'],较短,1,other_unparsed,6,"['general_case', 'general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0], [0.0, 0.0, -1.0, 0.0]]","[-0.25, 0.75, -0.25, 0.75, 0.5, -0.5]",0.8333333333333334,mismatch,['direct_absolute']
region,220,2,41,脖子和腿中等，头和尾巴比中等偏长一点点。,['头和尾巴比中等偏长一点点'],头和尾巴比中等偏长一点点,1,other_unparsed,4,['general_case'],"[[-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, -1.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[-0.25, 0.75, -0.25, 0.75]",1.0,ok,"['direct_absolute', 'comparison']"
region,220,2,70,脖子和尾巴，头和腿最短。,['脖子和尾巴'],脖子和尾巴,1,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 1.0, 0.0], [0.0, -1.0, 1.0, 0.0], [0.0, 0.0, 1.0, -1.0]]","[-0.0, -0.0, -0.0]",1.0,ok,"['direct_absolute', 'superlative']"
region,220,2,73,头、脖子、腿，和尾巴差不多长。,['头、脖子、腿'],头、脖子、腿,1,other_unparsed,1,['general_case'],"[[0.0, 0.0, 0.0, 1.0]]",[0.5],0.0,mismatch,"['direct_absolute', 'equality']"
region,220,2,108,头和脖子中等，腿比中等短一点点，尾巴较长。,['腿比中等短一点点'],腿比中等短一点点,1,other_unparsed,5,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0]]","[-0.25, 0.75, -0.25, 0.75, -0.5]",1.0,ok,"['direct_absolute', 'comparison']"
region,220,2,112,尾巴和腿，和头较长，脖子中等。,['尾巴和腿'],尾巴和腿,1,other_unparsed,3,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[-0.5, -0.25, 0.75]",1.0,ok,['direct_absolute']
region,220,2,113,脖子和尾巴中等，腿比中等稍长一点点，头比中等稍短一点点。,"['腿比中等稍长一点点', '头比中等稍短一点点']",腿比中等稍长一点点；头比中等稍短一点点,2,other_unparsed,4,['general_case'],"[[-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0]]","[-0.25, 0.75, -0.25, 0.75]",1.0,ok,"['direct_absolute', 'comparison']"
region,220,2,114,脖子和尾巴中等，尾巴比中等长一点点，头中等，腿较短。,['尾巴比中等长一点点'],尾巴比中等长一点点,1,other_unparsed,7,"['general_case', 'general_case', 'general_case']","[[-1.0, 0.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0]]","[-0.25, 0.75, -0.25, 0.75, -0.25, 0.75, 0.5]",0.8571428571428571,mismatch,"['direct_absolute', 'comparison']"
region,220,2,132,头和脖子较短，尾巴和腿较长，中等。,['中等'],中等,1,other_unparsed,4,"['general_case', 'general_case']","[[0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, -1.0, 0.0]]","[0.5, 0.5, -0.5, -0.5]",1.0,ok,['direct_absolute']
region,220,2,135,脖子和腿，最长，头和尾巴最短。,"['脖子和腿', '最长']",脖子和腿；最长,2,other_unparsed,3,"['superlative', 'superlative', 'superlative']","[[-1.0, 0.0, 0.0, 1.0], [0.0, -1.0, 0.0, 1.0], [0.0, 0.0, -1.0, 1.0]]","[-0.0, -0.0, -0.0]",0.6666666666666666,mismatch,"['direct_absolute', 'superlative']"
region,220,2,149,头和尾巴中等偏长一点，腿中等偏短一点，脖子。,['脖子'],脖子,1,other_unparsed,3,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 0.0, 0.0, -1.0], [0.0, 0.0, 1.0, 0.0]]","[-0.5, -0.5, 0.5]",1.0,ok,['direct_absolute']
region,220,2,182,腿和尾巴，头中等，脖子较短。,['腿和尾巴'],腿和尾巴,1,other_unparsed,3,"['general_case', 'general_case']","[[0.0, -1.0, 0.0, 0.0], [0.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 0.0]]","[-0.25, 0.75, 0.5]",1.0,ok,['direct_absolute']
region,220,2,242,腿比较长，头、尾巴和脖子都比腿短很多。,['头、尾巴和脖子都比腿短很多'],头、尾巴和脖子都比腿短很多,1,other_unparsed,1,['general_case'],"[[0.0, 0.0, -1.0, 0.0]]",[-0.5],1.0,ok,"['direct_absolute', 'comparison']"
region,220,2,247,头、脖子和腿都会比尾巴更长。,['头、脖子和腿都会比尾巴更长'],头、脖子和腿都会比尾巴更长,1,other_unparsed,0,[],[],[],,unsupported,"['direct_absolute', 'comparison']"
